0.0666204894,0.0634229874,0.0615004682,0.0494395055,0.0601069210,0.0562704303,0.0682856574,0.0684214533,0.0735765442,0.0532978513,0.0534022992,0.0533489670,0.0276869019,0.0275847110,0.0274718678,0.0221542327,0.0223978588,0.0224517942,0.0062687477,0.0062787905,0.0062968929,0.0053137020,0.0052973343,0.0053056362,0.0063068826,0.0062476878,0.0062100811,0.0052467204,0.0052995239,0.0053544137,0.0052967299,0.0052290697,0.0053227796,0.0046529596,0.0046739124,0.0046628932,0.0052920552,0.0052808956,0.0052339275,0.0047164782,0.0046854307,0.0046428405,0.0053230172,0.0052532635,0.0053122020,0.0046492587,0.0047254159,0.0046243851
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0668739474,0.0625492577,0.0571875647,0.0477684454,0.0607249358,0.0561995186,0.0685937849,0.0701196979,0.0775966124,0.0551623243,0.0533191831,0.0533494753,0.0276530213,0.0275622620,0.0275306407,0.0223595234,0.0222967401,0.0224188897,0.0062438813,0.0062737918,0.0062959056,0.0053094687,0.0052950696,0.0053154947,0.0063052903,0.0062376586,0.0062138361,0.0052425636,0.0052838269,0.0053494999,0.0052915084,0.0052191576,0.0053160080,0.0046501488,0.0046582862,0.0046670212,0.0052830363,0.0052885073,0.0052361720,0.0047292645,0.0046821899,0.0046314329,0.0053130915,0.0052555214,0.0053059883,0.0046548882,0.0047282179,0.0046205401
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0658810884,0.0596927234,0.0549684580,0.0448824383,0.0608588532,0.0566027971,0.0677615113,0.0731272408,0.0797618444,0.0581955839,0.0534473061,0.0530677009,0.0275896782,0.0275816190,0.0276672654,0.0222530837,0.0224392556,0.0224034035,0.0062473901,0.0062740620,0.0062922073,0.0053025537,0.0052955805,0.0053061712,0.0062988399,0.0062527034,0.0062032904,0.0052422749,0.0052854893,0.0053541776,0.0052967937,0.0052130466,0.0053207822,0.0046450832,0.0046575146,0.0046540291,0.0052915866,0.0052640273,0.0052281793,0.0047148600,0.0046804641,0.0046292812,0.0053120182,0.0052456691,0.0053069154,0.0046517657,0.0047273094,0.0046085811
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0652566575,0.0577911334,0.0543805562,0.0435448955,0.0602159364,0.0569474905,0.0682267534,0.0754791433,0.0806358784,0.0593238818,0.0536007941,0.0531129596,0.0276269927,0.0275221052,0.0277680251,0.0223725822,0.0224029629,0.0223630951,0.0062578805,0.0062698156,0.0063021843,0.0053126265,0.0052962601,0.0053161931,0.0062938035,0.0062459588,0.0062106337,0.0052535747,0.0052814389,0.0053648761,0.0053000040,0.0052243913,0.0053341961,0.0046504929,0.0046559881,0.0046579749,0.0052884898,0.0052731543,0.0052426373,0.0047243265,0.0046834383,0.0046551958,0.0053106786,0.0052507039,0.0053081017,0.0046478293,0.0047269519,0.0046154936
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0656222193,0.0565564650,0.0544961414,0.0431978458,0.0578823326,0.0591779618,0.0680536046,0.0765601883,0.0810602015,0.0598125299,0.0543130554,0.0537795324,0.0276572817,0.0276284766,0.0275401677,0.0221935259,0.0223501092,0.0223208903,0.0062514988,0.0062735152,0.0062954598,0.0053021811,0.0052884037,0.0053143658,0.0062962504,0.0062472805,0.0061980684,0.0052384028,0.0052915705,0.0053530295,0.0052940220,0.0052220062,0.0053196331,0.0046486277,0.0046584204,0.0046533492,0.0052900689,0.0052699476,0.0052336580,0.0047093217,0.0046815164,0.0046335433,0.0053020405,0.0052556663,0.0053067843,0.0046453790,0.0047149654,0.0046096915
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0651912620,0.0562970794,0.0539471368,0.0425949257,0.0554736396,0.0581919697,0.0694523674,0.0774633436,0.0810376088,0.0599312991,0.0548120282,0.0535525684,0.0275380699,0.0276200750,0.0277698659,0.0223825404,0.0224754307,0.0223428671,0.0062478647,0.0062746717,0.0062948915,0.0053120385,0.0053037698,0.0053150715,0.0062964471,0.0062434202,0.0062030642,0.0052404744,0.0052908811,0.0053515331,0.0053010878,0.0052347699,0.0053257671,0.0046511176,0.0046503353,0.0046590301,0.0052847901,0.0052730003,0.0052310046,0.0047183760,0.0046801280,0.0046337115,0.0053001379,0.0052478557,0.0053047048,0.0046434064,0.0047254248,0.0046252112
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0643581174,0.0554575367,0.0538747279,0.0425609338,0.0548986864,0.0564920403,0.0690659011,0.0792226360,0.0819752503,0.0609436899,0.0557752036,0.0535480981,0.0276068162,0.0275854769,0.0276677164,0.0224429500,0.0223975299,0.0222645570,0.0062768656,0.0062687163,0.0062900535,0.0053113894,0.0052963266,0.0053135917,0.0063015185,0.0062415337,0.0062100662,0.0052631849,0.0053155440,0.0053556007,0.0052996896,0.0052365004,0.0053304882,0.0046612838,0.0046513194,0.0046734453,0.0052961356,0.0052726405,0.0052445847,0.0047122941,0.0046857583,0.0046547471,0.0053207525,0.0052516584,0.0053068500,0.0046473728,0.0047287189,0.0046292594
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0637542037,0.0546926576,0.0540664310,0.0424549401,0.0526652326,0.0539420446,0.0692409712,0.0795522978,0.0824207440,0.0609530541,0.0568740476,0.0534194190,0.0276173408,0.0275595450,0.0278039288,0.0223900636,0.0224604679,0.0223916943,0.0062378380,0.0062664526,0.0062836048,0.0053057594,0.0052809891,0.0052946429,0.0062894257,0.0062342898,0.0062020306,0.0052276383,0.0052777092,0.0053376504,0.0052956354,0.0052038899,0.0053168055,0.0046468696,0.0046474114,0.0046412322,0.0052846683,0.0052651663,0.0052163859,0.0047100851,0.0046743923,0.0046197452,0.0052979344,0.0052359691,0.0052924980,0.0046342093,0.0047210060,0.0046070835
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0624319678,0.0546124217,0.0541689108,0.0426115208,0.0516165258,0.0525167238,0.0717049030,0.0799155654,0.0833625910,0.0612180583,0.0573420488,0.0530919777,0.0276598496,0.0275024969,0.0276796115,0.0223248212,0.0224257833,0.0223009732,0.0062445036,0.0062614058,0.0062917373,0.0052948278,0.0052923146,0.0053017028,0.0062925440,0.0062348174,0.0062116415,0.0052317177,0.0052886783,0.0053458823,0.0052928472,0.0052153380,0.0053282375,0.0046501164,0.0046577346,0.0046462812,0.0052838658,0.0052760438,0.0052232456,0.0047124901,0.0046802639,0.0046363378,0.0052963922,0.0052500596,0.0053066983,0.0046377354,0.0047256492,0.0046228466
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0619588875,0.0545641377,0.0542983361,0.0426046494,0.0503454018,0.0510523389,0.0726326858,0.0803588450,0.0830435538,0.0625041102,0.0579467796,0.0537637609,0.0275217641,0.0275996363,0.0275828943,0.0222313008,0.0224353739,0.0223309480,0.0062471521,0.0062670674,0.0062863149,0.0052980722,0.0052836969,0.0052958797,0.0062921070,0.0062335649,0.0062006186,0.0052288329,0.0052864383,0.0053477872,0.0052963835,0.0052113093,0.0053158620,0.0046558758,0.0046442272,0.0046502715,0.0052922341,0.0052672630,0.0052248146,0.0047119437,0.0046803848,0.0046357668,0.0052974013,0.0052427750,0.0053065891,0.0046404108,0.0047240185,0.0046118361
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0609399627,0.0544169739,0.0545930342,0.0427224413,0.0487161927,0.0512654190,0.0740773424,0.0812620168,0.0823373638,0.0624862518,0.0595468729,0.0539343031,0.0276203648,0.0275169805,0.0299528034,0.0225301195,0.0223879222,0.0222904188,0.0062492185,0.0062658718,0.0062870187,0.0052965007,0.0052868196,0.0053016156,0.0062947303,0.0062311954,0.0062053790,0.0052325948,0.0052727140,0.0053387944,0.0052909482,0.0052166048,0.0053229972,0.0046461684,0.0046426790,0.0046578634,0.0052800370,0.0052603514,0.0052241755,0.0047251588,0.0046733763,0.0046310523,0.0053066762,0.0052427945,0.0053068206,0.0046475181,0.0047212204,0.0046176085
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0596253295,0.0542137439,0.0547513645,0.0426854540,0.0475821958,0.0501667988,0.0756319398,0.0811571191,0.0784301207,0.0618552216,0.0599433211,0.0546005285,0.0276226487,0.0284741207,0.0339257697,0.0239149136,0.0224638609,0.0223305590,0.0062528886,0.0062679753,0.0062951621,0.0053022890,0.0053026465,0.0053101822,0.0063064731,0.0062390826,0.0061985470,0.0052280800,0.0052858422,0.0053509180,0.0053003850,0.0052199436,0.0053322655,0.0046574041,0.0046490555,0.0046582537,0.0052844957,0.0052668075,0.0052299009,0.0047178901,0.0046832990,0.0046375412,0.0053020190,0.0052486573,0.0053010099,0.0046430803,0.0047125912,0.0046158742
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0579565006,0.0543963304,0.0551478884,0.0427509057,0.0467421442,0.0490893943,0.0772845284,0.0797747252,0.0779904661,0.0606288265,0.0607165710,0.0554592835,0.0277092897,0.0303776728,0.0354381396,0.0252828145,0.0224485755,0.0223929392,0.0062407677,0.0062745683,0.0062910230,0.0053049658,0.0052997788,0.0052991863,0.0063005112,0.0062400796,0.0062222122,0.0052337598,0.0052717805,0.0053552443,0.0053047203,0.0052203068,0.0053302844,0.0046444146,0.0046524904,0.0046471366,0.0052942974,0.0052605780,0.0052282450,0.0047093872,0.0046855272,0.0046561684,0.0053044887,0.0052533355,0.0053052565,0.0046498953,0.0047265367,0.0046171595
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0569244581,0.0543944717,0.0555251694,0.0429610110,0.0465365976,0.0483682051,0.0782191964,0.0783469084,0.0786632979,0.0607517291,0.0611515647,0.0559877400,0.0276670721,0.0324155168,0.0358286399,0.0264115940,0.0228219685,0.0223574498,0.0062466341,0.0062654993,0.0062869582,0.0053101397,0.0052868475,0.0053024852,0.0063077018,0.0062520249,0.0062036711,0.0052357978,0.0052862713,0.0053443390,0.0052983062,0.0052209528,0.0053313420,0.0046538679,0.0046549649,0.0046522492,0.0052874915,0.0052714408,0.0052379179,0.0047237989,0.0046802722,0.0046355860,0.0053070729,0.0052455283,0.0052961647,0.0046465138,0.0047308188,0.0046133673
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0565056430,0.0542346786,0.0555697654,0.0432085662,0.0459128017,0.0472292398,0.0792440677,0.0786026576,0.0808883477,0.0612235243,0.0612289435,0.0566223343,0.0279153559,0.0339046488,0.0355085538,0.0269708378,0.0232916632,0.0223727251,0.0062410472,0.0062597427,0.0062808329,0.0052964122,0.0052823500,0.0052985871,0.0062848064,0.0062316545,0.0062031227,0.0052356300,0.0052794291,0.0053358203,0.0052900095,0.0052085079,0.0053188704,0.0046422159,0.0046435874,0.0046528416,0.0052814017,0.0052673453,0.0052275598,0.0047181018,0.0046762096,0.0046383819,0.0052961398,0.0052383383,0.0052951180,0.0046369043,0.0047195161,0.0046121193
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0554187407,0.0548284485,0.0559462880,0.0432131000,0.0453999788,0.0464398411,0.0802963764,0.0788340798,0.0829139151,0.0622998470,0.0611861185,0.0568317918,0.0279367643,0.0348660864,0.0347906234,0.0273388618,0.0239356421,0.0224881219,0.0062640812,0.0062654218,0.0062815906,0.0053062403,0.0052859420,0.0053055094,0.0062948136,0.0062464895,0.0062076672,0.0052412698,0.0052875747,0.0053468131,0.0052913295,0.0052284582,0.0053193296,0.0046594065,0.0046569560,0.0046541369,0.0052895669,0.0052847215,0.0052323784,0.0047224593,0.0046867927,0.0046395583,0.0053103571,0.0052394620,0.0053038395,0.0046482241,0.0047326258,0.0046327893
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0550327277,0.0549550740,0.0564328042,0.0433847849,0.0450529326,0.0455255939,0.0798764417,0.0810482499,0.0840486598,0.0651059163,0.0622368505,0.0573738532,0.0282195942,0.0357552585,0.0336898620,0.0275541565,0.0244919930,0.0225844024,0.0062448077,0.0062574512,0.0062814979,0.0053048834,0.0052867456,0.0053053547,0.0062984106,0.0062364897,0.0061945469,0.0052353944,0.0052838187,0.0053491897,0.0052903414,0.0052226873,0.0053218852,0.0046442329,0.0046426159,0.0046578783,0.0052873377,0.0052661248,0.0052333046,0.0047164518,0.0046766570,0.0046360445,0.0052994118,0.0052513863,0.0053054907,0.0046513850,0.0047176853,0.0046140087
2,3,0,2,3,2,3,0,1,0,1,1,3,1,2,0,1,0,0,2,3,1,2,1,2,2,2,0,0,3,3,0,3,0,3,1,3,2,1,2,3,0,1,2,3,2,1,0
0.0552801621,0.0552525401,0.0570431668,0.0433575195,0.0446541328,0.0459638781,0.0811951145,0.0837619365,0.0851494667,0.0674071606,0.0645697409,0.0579663949,0.0283219610,0.0362666889,0.0320111986,0.0271079195,0.0252520850,0.0226394679,0.0062534659,0.0062468264,0.0062752856,0.0053368409,0.0053192252,0.0052374963,0.0062948652,0.0062609510,0.0062376731,0.0052770851,0.0052896703,0.0052841150,0.0052725440,0.0052651893,0.0052923864,0.0046838219,0.0046488046,0.0047061681,0.0052171281,0.0052982754,0.0052058531,0.0046711960,0.0046882840,0.0046485242,0.0052665052,0.0053016656,0.0052433224,0.0046422905,0.0046630123,0.0046317928
1,0,3,1,3,2,2,3,1,0,0,2,3,0,1,2,2,3,0,1,0,3,3,0,1,1,0,3,2,3,1,1,2,3,2,1,0,1,2,3,2,1,2,0,1,0,0,0
