1,0,-9223372036854775808,0,126351808,2039694,262656,0,512,1536,0,3,0,-9223372036854775808,0,48649392,453305,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.1021849080,nan,0.0000000000,115264928.0000000000,1608563.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332105720,nan,0.0000000000,48662384.0000000000,454510.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079973340,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079711140,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,124642016,2027341,262656,0,512,1536,0,3,0,-9223372036854775808,0,48650592,453174,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.1023541040,nan,0.0000000000,114583552.0000000000,1580035.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332190450,nan,0.0000000000,48663888.0000000000,454485.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080075590,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079499730,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,123134160,1979200,262656,0,512,1536,0,3,0,-9223372036854775808,0,48649360,453031,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.1023422650,nan,0.0000000000,114077264.0000000000,1557492.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332443030,nan,0.0000000000,48662912.0000000000,454453.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079896920,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0080034960,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,121751568,1934532,262656,0,512,1536,0,3,0,-9223372036854775808,0,48647728,452928,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.1014727770,nan,0.0000000000,113623248.0000000000,1530899.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332295870,nan,0.0000000000,48663488.0000000000,454392.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079687610,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079670040,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,120279024,1844267,262656,0,512,1536,0,3,0,-9223372036854775808,0,48644096,452860,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0994255210,nan,0.0000000000,113258336.0000000000,1513919.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0331814720,nan,0.0000000000,48664160.0000000000,454421.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079977160,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079858320,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,119350624,1791392,262656,0,512,1536,0,3,0,-9223372036854775808,0,48645504,452818,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0980634990,nan,0.0000000000,112943776.0000000000,1494836.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332396840,nan,0.0000000000,48662672.0000000000,454417.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080038980,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079634990,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,118199792,1751169,262656,0,512,1536,0,3,0,-9223372036854775808,0,48645152,452740,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0972664450,nan,0.0000000000,112671536.0000000000,1477746.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332643710,nan,0.0000000000,48878896.0000000000,454433.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079933070,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079740570,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,117274336,1719680,262656,0,512,1536,0,3,0,-9223372036854775808,0,48646272,452729,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0948580200,nan,0.0000000000,112475440.0000000000,1466714.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332612440,nan,0.0000000000,53230768.0000000000,457221.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080011040,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079689070,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,116630944,1684048,262656,0,512,1536,0,3,0,-9223372036854775808,0,48802176,452668,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0927647060,nan,0.0000000000,112300048.0000000000,1453798.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0332349130,nan,0.0000000000,56994528.0000000000,483157.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080012550,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079618420,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,115888416,1652429,262656,0,512,1536,0,3,0,-9223372036854775808,0,50254592,452802,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0910959220,nan,0.0000000000,112180992.0000000000,1443724.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0333539530,nan,0.0000000000,57679600.0000000000,507882.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080021460,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079794320,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,115343936,1624031,262656,0,512,1536,0,3,0,-9223372036854775808,0,51639136,453009,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0893583730,nan,0.0000000000,112088448.0000000000,1434245.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0336564270,nan,0.0000000000,57190544.0000000000,526026.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079971570,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079731690,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,114804176,1595651,262656,0,512,1536,0,3,0,-9223372036854775808,0,52655200,453505,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0881024250,nan,0.0000000000,112016896.0000000000,1424676.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0339889200,nan,0.0000000000,55445344.0000000000,535627.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079879090,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079699110,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,114250752,1567839,262656,0,512,1536,0,3,0,-9223372036854775808,0,53192912,456674,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
